transaction_id,bank_id,customer_id,amount
f26143b7-cb4a-4989-b8a2-ff28310e7ddc,102,513,6522.32
2527c001-c238-4a8e-aed6-d927eca8b924,77,558,8386.12
e146bb6c-b18e-46bb-b3b2-e0558cac3adb,2,1027,-3539.36
4c7191e7-85ff-4146-8a39-d31ece929b3d,41,407,9157.21
8177c45e-e65f-4a5a-97c5-a3032e02d14d,97,493,5464.82
2dc489f0-a801-4e2d-a51d-5e12d13caaaf,62,187,5486.62
ff91f37a-99f8-4359-bad1-9632ac2153c1,69,1307,-3411.07
921a47a6-9d76-42b6-ac4e-fdf1e59b188c,13,678,-7245.85
061b5165-4b10-45a1-b792-9efbebf9df11,89,550,47.71
a5259e07-8a26-4efc-8cb9-38bd2c04eca2,90,1020,7754.9
db710141-b686-4ae7-afec-1af7d4baf2d6,86,1229,-2858.24
a015c395-795b-4d01-bcb8-6e3c6768531d,2,22,-8362.44
31654c3a-ca40-4cb2-9436-c671c36a4bd0,20,798,4351.23
37399658-03a6-4ce1-a270-39cc30be0196,100,893,5108.91
c9613946-7235-4f2b-800f-84fa2c0c48c9,32,925,-4201.03
5730ef09-f38e-4a10-9954-c7aa5a38d5a7,79,1046,1448.25
552af29b-5539-443b-bbf2-2c03e1010366,111,1293,8875.31
bbd42759-830b-49c1-a55c-15c401c3a3b0,34,534,5392.96
d87c7d73-c43f-4fb9-ba93-08fdc9f23c5f,84,209,-4673.23
b3975c15-22a4-43ff-b49e-0310d08c28bf,17,578,8551.84
012271f4-8aff-4222-9df7-fcafdf544a04,52,1001,1431.39
94ac2940-3763-48a3-956b-190d1919b604,92,653,9895.3
033405dc-871e-4e10-8d44-957c35afb3a5,101,1263,5756.31
2f128d1a-9c6f-4e73-ac8d-544fe80457ce,110,134,-6747.85
a930551d-d272-42e0-a579-456eecfff1e3,34,182,-2789.64
7660a6c2-2a5d-4f41-ab7f-44949b3ea2cd,112,831,-3575.76
d05acd5f-fc0a-4d91-9ffb-b0cc42321d1f,99,102,1372.06
63b87400-15aa-4f71-af83-71722a468823,8,966,-8749.63
2fe0d1d8-29b0-4df4-9303-d1be4c853cb0,27,1106,3225.38
38b8549d-079d-41ae-bd8c-31ca5c889ce2,93,608,2908.71
60fa61dd-bc7d-473b-b625-c9b3f45efad8,2,310,4242.2
fd9dcacf-79c8-4d94-a83a-252bd0aff4c3,86,135,2193.51
2445fe55-f8a0-473c-ae58-03160fbe1643,45,757,7577.34
7bdd87e3-e392-41bc-8d47-c15847e3ed6b,69,409,2207.48
77aa59e7-f490-4e79-9a52-045c9a0295c3,17,175,-3926.59
d4a96554-18f0-4405-9281-51c22a319862,8,537,-4647.03
c02218a0-802a-4960-a8e8-d20a665c64f9,73,316,4205.01
eba3c58e-3921-46d4-91b9-21c280e22145,82,944,2172.92
be159fc1-e97f-427b-b42c-9a31e94fd2dd,65,231,7612.07
454237c4-3abd-446c-9345-2a1332d63d11,63,1330,6475.21
53b570fd-17e2-466a-869c-1ab0dac04e03,87,762,9268.79
9974e59b-815f-457f-9ac9-6cba0d2f71e7,89,336,-9791.7
793562f8-6e67-43b6-91af-0d5b517a2462,14,877,-8648.13
c6641115-417c-4dee-b61d-e0bc7a1d0577,105,688,9582.25
53b2d406-6f98-43b3-8633-8f16fd16f5ef,84,1223,5292.7
d59a2d83-0d0b-479f-9c09-89d5e334addd,89,1028,-6780.37
a4ee1292-1b24-43ba-9328-deb6bd8a45ff,20,676,3202.77
12733679-e42e-44f9-beda-248c82fc9ee7,12,726,4112.73
26dbf0ac-3e46-400c-a689-5ec5d7ed6c3c,31,197,59.88
9165c76c-f19d-43ee-9b95-ca90acdaf615,61,813,2677.45
07dc45f1-dab3-4a05-9d9f-0ac250544f09,7,9,-8487.8
ef48163f-a6af-4cd0-8695-33c2462953c4,25,978,377.39
10eea6ea-d007-4c54-a37f-d009be99d864,104,591,-4446.28
79d7a391-b8b6-4ac3-bf3e-b458b1be38a8,43,644,-9842.07
7df0a127-ed70-4c8b-a1a1-c8a4b88da9b4,50,990,7265.58
058984ac-0ee6-4cb7-a927-c195f9b51c22,73,167,-2715.29
07a4af5f-e692-40df-a4bc-e9c8e703fd2d,48,890,-6089.37
129aad33-a0cf-48be-92ad-5922ce7389d9,33,80,6108.24
3583465b-8171-4d30-bd0b-b94f0387b9cc,102,1318,-947.28
08cefe30-667b-4096-ba8e-e698eba297d4,12,1031,-441.81
be4ee815-13c4-458e-8edb-97881d89dc96,77,1321,3320.66
c000a611-006d-468c-81f3-341f8dcaae8d,110,618,-7231.37
e4c064fa-0c92-4313-89e0-857e850a7496,54,1285,-6717.75
52d32d39-2a2c-4288-9a47-e3a9962d5222,29,1026,9191.6
b2f43206-eb5a-4da3-b999-a46a72470568,25,1202,4373.68
56c591cc-86d5-4e6f-aa94-69c177d87e79,65,418,201.7
2ed05c10-f24e-4c90-8e6c-03bec1d745ea,11,635,-1773.59
7f2f21df-2531-471e-a701-00b4beb027c9,103,1073,4010.52
f3228042-f477-474c-a2fb-7f84ac928cd7,20,657,-7672.74
1c8a7d7f-3d76-4b52-bf8e-d73e11b86c72,55,565,-9046.57
c80505d2-3fd4-48fb-9342-42d4076fd6a3,35,53,-5132.92
27f35d7c-fd90-4b23-b298-3b39074c07d6,92,1027,-7018.98
f139723f-a7f0-406e-bfb7-de379cbc95c8,4,1096,5324.67
607d5473-53e3-49ee-bba2-f8eeff098c11,84,973,-1114.36
708e5399-051c-4d3d-a426-53634d1491e6,92,1361,5479.88
5fd8267d-0a28-48e8-96da-03b248a7a037,87,1268,-357.12
cb74a12d-869b-4081-9a9c-baa5e46abb46,28,1150,-1556.18
f14d37d4-e57e-4152-b7e3-e6d7d35733f2,21,598,-9677.89
654b3f09-b883-4f35-8d2a-a607d9a9f5b8,69,521,1998.2
34a77055-44b8-4e1d-8a9a-40c7125ff5e3,26,821,-8654.99
802dcd22-e20c-4240-a653-cce2bcd01106,88,645,5126.67
7613f73e-fca8-486b-9a7e-496165e1eadd,82,1274,-4244.3
128d2ce0-d936-4987-bc01-fba2747e3b57,25,713,-6449.4
1d7ad29a-abc5-42ea-9589-aabce9fb591f,87,1047,3194.59
c58f8290-5dbc-4193-9ca6-5a4f8795defe,52,1037,-1156.44
e0c60d2d-af03-4f77-9cdf-b4b9c14c66a3,65,311,6295.04
ae76f9ca-b2f0-47aa-b846-1bc1bcc53ca1,71,592,7768.57
d48e8c3c-2dfa-4e48-8459-b2d19aa4e65b,91,862,2542.55
1fcf8123-efd8-4e54-a0d3-58a5bb6feddc,53,979,2049.16
d9f55817-1b78-42cd-a690-7c5a952318c7,15,1022,-2075.35
c622ddad-b1d3-4f03-b861-9ba33af65032,64,479,-7174.85
19a1ef87-3dca-406f-8ea5-44b9acfcbff8,102,366,4101.6
9f5b4cdb-70df-4bbe-b454-35cc1633982f,109,423,2201.12
50994a36-a7b1-473c-ac1d-b4e6bf6ccee8,39,994,-3411.69
46d79fcf-5936-45f6-98d7-075543b17af9,106,940,-5620.66
be0d92ff-e55b-4a39-9304-b7d58b25d0d4,54,837,-2299.93
ce7103d5-e885-41ad-83de-c5a7fbc1b777,86,111,-7700.35
0f3de108-539e-49ac-9684-6f705128d01d,112,724,9675.67
da772b9f-ba3c-4968-9334-7057551aef46,106,121,9532.35
d2a20347-bf52-416c-afe0-08deeda88ba4,115,764,6339.95
de4304e2-71d8-4b5b-840b-b170e27a1a5c,88,71,-9548.19
63117482-3d7c-471f-871f-254ccab69421,3,227,918.54
96d810e9-3042-429b-b190-689c88e51b4e,29,340,-7015.57
65357345-0139-4768-abe8-671896b49eb0,8,736,1560.82
7f884c08-1749-473f-a18e-24135f2d27f1,44,172,3059.68
5e39b6ef-22cb-4f36-8a64-aee043fefb4f,38,1363,-7794.68
c9eea59d-1c92-42b2-8905-8963c3fd7054,70,295,-2610.23
2e582a2a-5b66-44eb-8eb7-8f04f79e8a06,106,993,-9731.36
4165686c-2b3b-4485-a263-b356f09f62d7,76,232,3629.15
756be84d-8b70-412c-a8d7-7fba936a7d23,37,1039,3403.67
ef8a7145-0d61-4dff-8401-f6d48e9eb7e0,107,805,-2347.87
6e3b476f-83b6-4f7e-bb15-87998fd3c345,11,723,-5534.71
dbd72378-d6a4-4eec-a2fd-f0ee459bf3b6,69,659,-6857.71
b0bc84aa-9952-4ca6-a603-e4f366cc54e8,115,156,-9500.42
44ab1ff7-4dee-4244-908b-2bc30883bbda,34,1293,3507.53
c2089dac-bcee-47ff-9606-ea40a9814076,59,401,-1771.7
c4cc0bb1-4f3b-4789-bc10-32c8b79a2656,100,495,-4771.74
69dcee52-85e8-47f7-b045-7881323f9a50,39,392,7310.15
e88f4828-d47d-400d-929b-143d3f16e13e,90,1319,-7540.26
369a2b19-c651-49a6-bcb3-b0fe19f00ecf,8,1279,256.96
8c2ae475-9a94-4b88-879f-f3219e6bd788,26,551,-9437.98
594b2977-77ac-4a2d-bd0b-76674d9c15dd,32,477,-4239.73
412a1e49-3d76-4b09-9f9a-7a32de326ade,105,111,-2323.85
69bf8cea-6590-4aba-81df-251a1193c188,66,193,8882.26
6bc1aaab-afd4-40dc-9204-abb2ceabe134,61,1158,8047.07
bfb9366c-d4b4-466c-a572-8e55b0e5e231,74,142,-6572.42
ee2dc4a4-4a12-4376-bbb6-f3d086c68ec8,38,525,4077.7
0bf2ccf4-2758-424f-a2a3-59251e09f07b,11,512,-6110.18
d95c0680-dfce-445a-8237-99bb67e81f51,68,1334,-4997.23
101aa127-fd81-40a4-97e5-0172907e7030,95,93,3955.9
423c4ff9-6efe-4dff-a6ab-f8276cd76194,97,1045,1164.99
1e27450d-4802-4581-8dbd-6cafbc8dfb8a,37,189,3353.62
a8f489f6-c056-478b-92b4-a06e32aa774a,78,679,-9191.77
9f6beeec-e22f-4349-8ef4-c30809729bba,73,20,7801.48
b2dcf537-6bba-4e0c-b97c-717878c97db8,12,247,4081.53
7a983964-2c88-4577-b286-80547a1b3451,39,942,-2218.99
08ef87ca-e518-4ea1-8529-46e3ead42d94,9,845,6608.12
1912fae5-1a71-4c5e-8b47-bbe6a4529117,99,561,9189.77
e76a6c02-996a-40b1-a451-f520a4af9329,67,849,4144.01
9bceeaca-4e3a-4541-8f5c-5e9ac444f300,97,391,-9227.34
cf18e57d-5851-4dc8-a481-62863c3c4dc8,85,968,7090.43
81dfb923-db86-445f-8e4f-cc6992d29068,34,48,5922.39
2f827051-509e-4c11-ac7f-0f44c7991fa4,5,1072,-411.84
06c02b45-5f96-4e71-8ba8-fe5dc2eebf37,10,1339,6243.53
772c0c82-ba7d-4a75-a33d-5c56276b02f5,109,975,632.33
02ec70d4-e5dd-4aab-b61a-fed1ae710af8,64,627,8850.47
e2a9a599-0f8a-4949-a0ab-34ef77717ce3,26,1274,-8060.01
f4f8dc52-aba3-4f29-b0f0-d781e4dd2514,60,237,8295.34
f6b3f92e-6621-4d78-b8ad-ae2a0ebe2987,65,989,-4294.11
985b6690-11b7-4bc0-82e4-b2a670f03880,3,1268,2882.36
d38c04a3-c55d-4109-b214-a35d25083bac,66,529,6082.7
ffc32c33-5dba-4650-a5c8-432c039e7b90,65,1007,-7014.11
787de5cc-bb22-4d5f-93b8-1df9ce1f1489,41,749,-7326.22
30e15ca7-37ee-47c7-97f2-55197b0f678a,77,831,6319.04
708c68a6-e529-4389-83b8-d555f4925362,63,145,-5052.69
8d4f8497-60ce-40fe-874d-c2a01936ca5a,20,405,1547.79
404ff168-8c5e-4510-a149-210b4d0a29a1,105,1194,2115.28
c319a0a6-9ba8-4929-9486-faec453c5a42,9,500,-1890.59
fda2bf96-93d9-47f6-af67-0cbc4ea77e88,36,49,1001.82
3b8071e8-4875-4e0c-859e-d81a2edf5e36,66,230,-1371.61
ae0ec227-3e26-4248-b123-23a3a54877b9,49,258,9523.5
830cbe0e-b3d7-47dc-95fb-e12bbcd95794,111,914,-1242.45
6618b336-4920-4be2-98c0-9cecaf1881a9,14,459,-9630.47
916a4723-dc50-4484-bd7c-b40f76946eda,102,1260,7378.96
4cb2bda6-2467-4b96-b3c2-fdc2470c3329,10,47,9167.7
89ac418b-e312-431a-b0fe-d54a90b8b00b,96,581,4349.52
8bb8208a-eff7-4a48-a532-6aebaaaa8477,68,959,-8095.51
7dd65a02-7798-4e98-8631-04fafff04c4e,80,822,-8327.72
30c68e86-3901-44db-a451-89a7f8e1fd7c,30,136,-2395.08
924ebd01-79db-4cdf-bda4-f743f885841f,55,1348,-9443.73
ac4f5a74-c3b5-43ff-b0d1-19f9c3c5f9c2,20,55,9960.59
b4af2f28-dda3-4336-88bc-c5f7ade89c21,13,49,4676.49
8c78a1eb-0065-4d95-82be-595fd735b1e9,70,329,-3970.6
1babc1d7-8068-40c7-8006-d9acdeb9459f,74,1090,4137.33
b294dd3b-2139-4606-843c-efe82688d4a4,36,333,-9864.34
95443391-97d2-408a-bbbd-1374ae7c2ac7,83,6,-8419.53
870f73c8-e4e0-4acd-b5f0-d6e5b77fd44b,95,395,5777.93
7af802e9-d197-4265-ada6-56567903a9a6,113,577,2995.84
6973dfbb-d48d-42f0-a13e-44882cdb1298,16,398,2232.66
dd7f5431-deb6-47da-b9b7-f5610f4c35d3,19,1302,9983.02
2dd269c1-cdf8-445a-b46c-59532274f735,24,987,4766.08
51badf24-f7fc-454f-bdbf-6209fd47f5b9,20,345,4891.03
689f9320-2efa-4f60-a06b-926d15bddda8,29,276,9834.86
3999eb9a-68f9-4600-9c9b-7d0aab4811f1,37,373,-4280.22
bc1c041c-8615-4a9b-ac24-2e3454a5f704,67,468,4789.72
d5ce0af1-46ab-4c37-8fb4-17f854c9691b,23,1161,-8826.46
aef7a41b-1426-4d89-a13c-215573c43196,108,527,9685.19
63d2d788-f7a1-478b-beaf-eb5f70b95b62,99,105,-7325.16
e94af37b-0fb9-4f63-af6d-f99a97d3715e,44,334,6993.06
5522ce9a-3188-48c0-82fd-10edcb80eff8,75,96,3002.92
60f2216b-778c-4f08-9519-ec3b40b307e0,4,970,6735.31
a283222c-e3e5-405d-946e-208c7931adad,41,864,6089.82
97b12ef7-1ae7-4766-9d70-ddac4acc4ee1,87,762,5158.58
26fff7ba-8086-414a-bfef-30656479d7b2,42,697,9648.27
4f31c9fc-d8b6-45d1-9716-efbed51e3438,97,1256,1557.18
47ec9aac-9206-430b-a9db-0171a96e4ae6,106,349,2226.88
0fd74000-ba9d-4c11-9682-37d32e2ac00a,49,744,-5724.67
dc1cd0c8-8dea-4d16-bb49-7aaffe4b4f91,51,1113,-9237.31
004c66ae-13e2-40da-a027-f807b3fa4159,110,812,9416.55
3a3a2bf4-fd84-4788-a920-781cc0adfe8d,19,589,2557.16
08eb487a-dfc0-4e5f-bce9-66d5ce8ae633,21,7,2820.15
8638b6b9-1bfb-4ccc-bbf9-839afafae9a5,105,773,-7274.3
42a6a653-ace3-457c-9490-16a360352aec,33,108,-530.01
cadba412-9daf-445e-9e1f-5aa282a3537d,39,1198,-8230.01
a94277e5-122a-4fc5-b909-9306ee15f75f,40,776,9528.59
797d7d14-0fa1-42ca-b5b5-2a3d04445388,52,1107,2671.32
458c809e-1fba-4004-b476-c79902251750,94,367,-7653.79
29c6cf09-7dac-4aef-8fc1-30f0653ab68e,23,1004,110.12
860208f7-806b-40e9-a7a3-15e91a1014e7,84,632,11.81
88063813-d4a7-4165-b6a3-366d02d45a36,114,756,-9753.28
71b3809f-a3b6-4899-a755-b70c71267e42,100,515,-6851.42
49695543-0385-4ca8-8e3c-56413bcb033c,81,808,-7113.65
f98af22d-f342-4ed2-8c73-9097ca3ba919,49,833,4676.97
7f426242-8c32-4f64-9ec9-1e26bb91f754,21,262,1488.52
55ab2460-832c-4c47-a55a-2edcaf0b754f,13,326,8242.28
b0c60b4a-a102-48dc-8a22-fb01c1b5061d,18,292,4587.83
fcda9a75-9d5a-401c-8707-f20b975a378b,62,629,-2737.1
c3030fcb-57e3-4f00-a2b9-717cc8e69da3,76,259,7505.46
cce108a4-0923-4236-8d11-e32992c0c92a,88,315,-1257.72
6067cf31-efa2-4ea8-a622-d087a849f6b8,26,357,9908.39
56131fa4-d634-49b2-96a5-473cb953bb83,64,371,-5562.47
89f12c25-0054-4d14-8901-5ca38b6bdce7,90,218,-4055.61
fdcfe2b3-d35f-4b39-9c74-a6af87b26f0e,104,1206,-7341.77
85ff5144-1387-4ca4-894a-764eba450beb,99,1363,4071.38
013517f4-7957-48c4-8ea1-50b3cab9cef3,75,284,-1123.89
74ad5135-4bce-4ae6-9ef4-35d2080c2bb9,64,54,-8522.55
3755d653-8b78-49c5-ba81-c28d97deba6e,105,857,1038.12
57819aa9-7104-4e90-8795-fa7a7c762b9c,26,99,-3282.2
1162069b-0f1c-4eac-b01d-71caf97ada27,3,863,3806.77
12c9c7cf-c9e9-4a2f-b67b-15adbcf49882,78,1301,7132.13
4508fbab-dc23-4978-beb0-8819c1bcb7e1,13,443,-2443.16
40752844-4b12-487b-9294-9cb715abd5fc,50,1366,2092.35
2ada0389-19d2-4d5e-9565-c546b612d91e,18,389,2901.42
c6678d4b-c47e-4cd4-856f-ac014b40d21a,3,967,2268.94
817c00b4-6b10-44f6-a513-17e5cdeafdfb,102,188,-1010.77
083d17df-1d7d-4a25-9d5b-319096364b32,69,299,6090.53
655c4202-75cd-48fa-832b-860617193af9,56,455,-2027.51
86a0f3e8-89a6-4c37-b202-a1015a074fd0,2,369,5790.77
28dbb704-3607-4a7b-92bc-b5ab9dcb238e,65,215,5915.06
0017ffbe-1253-4f70-91f3-09bdada6843e,91,818,1645.59
7ea8a8a9-fc0b-49ba-95f6-c512195040c7,58,1366,2439.81
e00a1142-9c81-4a10-9ffb-e7d9eb9ca657,61,444,-7993.47
890451ac-fbb4-472b-b27f-c09fafd42e69,52,1268,-165.39
5a7dd626-a8b3-44a2-a085-e5955e059852,54,84,6075.1
1ae61811-7473-4598-a53b-0050b05af812,57,366,2335.57
b445814d-2c91-4d31-87e5-a71f31da8ebe,36,1356,-5044.17
88c25ba9-266d-41dc-8667-bf7ed9682b6c,85,1039,-5781.18
e86d69cc-56ab-4e10-ad9a-ca78311ddd7e,113,282,3013.77
8841dc2c-8810-48f5-a05f-0317d0b2a396,10,992,-3855.92
3b45c5e5-8f7a-417e-ab77-f5ff11f19d7b,41,690,1271.7
74ab0e65-6b80-4199-8a24-1b5e2ae0c726,23,1151,-4173.52
086b80fb-b76b-4c2c-bdb9-0362c957899b,90,573,-4268.85
ca0e079b-aed3-4a6b-a6be-4986699bf1d9,50,522,-7440.34
05894c10-e7d8-473b-86e2-e9ccd39ccbcc,83,776,2429.24
8a3ccddf-3f84-4362-92a8-ab7da2bfbeb6,99,263,3300.14
3e19943b-531a-4ce7-9ce0-58f76238470f,43,921,-1130.32
b41ad0c2-528a-430e-a440-91850337af5b,68,288,-3842.19
1b5bcc94-cd43-4fe4-9cb5-04678c553bba,100,588,-5982.56
dce895e0-3238-4a70-8017-d398c6f8d600,62,284,-1040.34
558698f0-b990-4a88-8d55-9ba5d0249c3c,49,398,5956.98
7aac9024-2afc-46b9-9e10-3b0be03b7935,30,1271,2257.11
daecef4b-d7c0-4294-b83a-39c5a49532e5,61,860,6414.08
a77669c4-ead4-4326-9354-b6520d83dc83,73,401,8628.71
d170d422-03bd-4172-b045-5e543ed0abbd,44,190,4871.13
3d1233af-6811-42d6-8079-7d065db50684,88,325,4690.92
71bf5ab1-2436-4d95-89eb-afd27374556c,67,625,1586.35
47b2492d-d08a-4f23-82c5-ec85be8c2032,10,201,-3031.64
f8bc9424-1ff0-42f6-a336-19479b153ad7,54,1090,1316.14
edbf22e3-75f2-4800-a3a5-bc415d64efaa,75,941,4714.34
76a8e65d-c58d-4c49-a45f-38585b2d614c,99,1108,7667.39
97e19f1f-3a5b-499f-a83f-0b1351196341,103,104,-8831.47
36146203-a778-4c11-b88f-be849a5dd349,42,6,2447.0
f9f59c2d-27c1-4d69-9166-a34075c71fd1,95,647,2839.08
3d7998a8-73b3-4f39-8293-a96803cc6bc5,11,381,-7996.32
4e51ec19-b6b8-42ef-a257-5110234409f5,80,489,951.7
91ce3254-3e3d-4a82-bf29-083105002a18,112,1173,4421.54
8d34ebda-e63d-4397-a89c-8962ba027a59,26,558,-9003.5
9c3f8b88-d913-4880-b392-6847043246a8,59,242,7078.99
40cbb1a4-c615-4d74-9376-6630f58bba0f,28,527,7019.73
8af2440b-1fc9-4bcf-b64e-d0ed5e5408aa,19,1337,-1741.38
be757de6-8f2a-4be3-a1c9-f9e91045bd5f,52,512,-4747.24
8beab24d-5de4-4054-bf66-59b5454b302c,67,184,1615.26
9c5ae616-6862-401b-a382-ec9879d57804,85,890,3621.52
7089bafa-bd34-4a81-887f-84f5a9129a29,66,129,2335.88
36ec126d-ccc0-442e-bf63-b9ad5e8df537,23,817,1619.6
3f4b2578-201e-41c0-91f2-660f71ee2e73,38,1181,8153.87
bcd7932e-7761-44f2-9b71-f67732acb933,62,442,-9097.94
478ad4bb-77af-4e95-95e5-ee87c20b01c8,53,57,-9020.52
17eef9f5-b37e-44d0-979b-173a8880d826,43,795,-6576.29
65af06c5-082a-4683-898b-c360c8f56e3c,59,847,8376.07
e90732ce-fc64-4ec8-afeb-ba7efab7b299,2,609,5213.55
ba9010f5-6fc7-4faf-9f52-2ee80a25972c,26,492,-1032.28
f5588868-7915-49d4-9576-5cd5a2a06405,42,983,-7985.58
348d1b45-9ed6-48ab-99e8-4343157298f8,107,682,5648.53
f5034f91-9631-4446-9856-5d2cc4249217,43,55,-9103.92
e4ea7c78-ab04-4c9e-ae4f-9c1ffb61ccd6,80,537,4956.21
cc231664-0852-482c-aa2b-60b08b7d1db4,24,712,-2003.91
0a98247c-1a8d-4870-b86f-c84ff528b2fa,85,782,-7688.86
0a4150c5-9207-46f6-8d4a-a105e8792962,17,516,1036.56
5d9df84d-2f9d-4957-90d8-ac6da9bf5e16,89,222,-1157.94
bc3fdc8b-5c78-4fa7-90f3-a117850fdd6d,87,37,9514.94
56f2b616-5cfc-4bcd-a4b7-aa856d9d3c99,56,274,9640.61
6cdca1f9-fcf2-43e9-98e2-a3c42b616999,20,1116,-1536.24
8a013466-840e-41c5-87a2-c52886fedcfc,87,11,-7875.33
f95f7e8d-6e13-4427-ba1a-608d0df70986,33,914,-3058.36
cc2ece29-0930-4600-b512-467c36f05bd9,106,247,2932.15
07156f63-09a8-4720-9ef8-af08c37c68b3,4,77,3551.17
d561f856-515a-41be-bab7-92232b3598db,79,1026,-9132.49
cc99ccb8-c51c-4dab-9009-02921766b60f,22,1091,1598.85
e90eb67b-3114-43c6-9f0c-0f9cd1ddd8ad,85,677,-8369.97
38d1494e-9faa-4f4f-9804-d638a603c515,112,961,-1253.04
065cd91f-f431-4ce6-b89f-5d4b85f2843e,61,682,-5905.24
e67a4075-250c-4bb8-8027-54da6259875f,75,1045,791.35
00001b12-401e-484f-9755-b31b092e41cd,20,240,3876.93
afac2c6f-42e6-4c1f-bf74-68bedf0496a6,73,562,5535.56
7f5ece27-f058-4117-be77-406433cfbfcd,39,1050,-1187.6
ff2b131f-e783-4624-b75a-b6ab6adb8ceb,10,679,2665.92
36419c98-923b-47b9-9238-ec584852754a,83,15,-1552.07
7cff243b-6a0d-4979-aaff-7bd204988414,58,1359,-9167.65
ac484118-3dab-4e1c-8147-ddca2630f555,44,86,-9110.42
01da622b-8eaf-4e38-be2c-3e1a0d1c2c9c,41,354,-6974.95
49fa1610-c5a3-40ae-8256-2606d565ce1d,59,1160,2019.43
e4c68504-7944-4d45-980a-cbbf29441045,70,660,1861.73
f15f4bb0-6d7f-475d-aa60-ec311d5cdd7e,54,964,9299.8
f15a72eb-893e-4c88-a43c-9bd119bb0a90,5,1121,709.42
81f1c03d-fdcb-4931-90d1-c3a713b5c4f0,53,788,5030.83
c3858b80-314f-4490-9c97-4b1a5ba1581c,91,593,4791.97
8e1c97e2-7185-4c50-80c2-89709f6ecd91,72,457,2781.87
0da87684-1ab1-4767-84b1-d94e9dfc5c73,49,1059,-961.35
246220f8-73b9-4a65-9709-3756dbf35ff7,56,681,6848.18
d85b0a35-d16b-48ca-85a6-8694d342060e,17,1285,6715.13
099a26b1-8496-4afc-8afa-e46eb808cea0,73,282,-5961.84
d15241bd-fb52-473f-87c1-e42f184b4d18,12,342,2222.69
3711abbf-8769-43a1-b8ba-e190930fec58,66,1111,6502.78
2042697e-dfc4-46ad-9e29-1b17a4eb8d55,71,462,3427.87
c02aac04-dfa2-40a7-996a-1315ac32e15b,94,88,-6245.69
131dcc8f-1ea2-4909-817a-47938ef091dd,42,1205,-3313.31
3b7edc67-2d7b-4191-863b-b11578894f1b,88,1292,4212.84
a80e1ce7-527b-4659-ac21-49ee09a45a51,16,727,783.96
987f3d5f-3cfb-49c7-bbc4-f939eb148b24,44,1268,-1013.66
9ec493a2-6564-4f1b-a28a-b27e59da8563,64,914,-5883.26
f52b0299-3cce-429a-a1fe-d086c041098f,88,353,4531.6
24dead48-2d7c-40ad-bcf2-79328f4a94b8,79,1319,8846.02
a7d454c1-38e8-492a-a98d-d40aafb04101,39,387,8013.49
bf6abbef-b27f-4830-b4ae-9e3d7fe92e9c,50,613,-6551.13
1df6fe7d-26b5-48b7-922b-5eae02c767b1,93,932,-4192.39
77e8b320-1ce2-48df-a438-f08d1e0ef634,4,1007,-7401.35
8e613541-47e8-4e95-8fd2-db94971ac05a,108,502,9317.57
1081985b-7de9-4dc7-90dd-ff1610ded964,36,1096,7665.75
d02e9482-3a26-4b0d-b160-c1a6ad90b267,23,930,9537.81
8670ec8a-823f-4fe0-84f5-e5605e8aed5f,16,1173,5231.35
48f4aae5-e0c4-4b9c-99d2-d040893fabe1,95,79,3087.3
4c4281b2-c69c-4722-b7a7-84107939c3ff,80,843,-3578.03
23754c6b-8ed0-4dc8-bfdc-e160b213cf39,38,654,9501.9
af2ef9ae-0a0f-42a7-8154-6e1d9060d179,17,1307,1598.79
0de13400-dd89-438f-9175-1b0c8e65e3a6,46,1165,-7346.78
025cd880-f3fe-4823-99d8-9e37ef484fdf,99,1327,2086.2
9d6d0037-5211-4b68-ac3c-7c120622b1f0,8,838,7128.29
e505d984-a799-4626-b392-89dee9c178ed,101,1351,5736.56
4320c34a-d732-4de3-93fc-7189eb5c5307,50,179,7916.59
68408124-f51d-4afe-b73e-3cfdf84b618f,77,460,-2520.76
a571743d-cd92-4d3c-990e-cab943d6f56f,69,1201,807.67
64f1d828-e78c-44ee-b357-8bdd28a682fe,65,438,-1136.4
fb0cb7a5-267d-4cde-a2d0-4e71cbed5228,40,665,-7226.42
0037b35e-5378-4e04-97cd-a9bf31f9f896,30,1233,-3143.91
015a64f0-f0ee-401b-86fb-29cc38908022,59,1030,8678.35
c460b33b-7d88-4765-88a0-bf44e37405b1,17,898,-7356.2
b63ba035-4813-4663-a007-c9842a45af07,9,827,-1213.81
4afb9bfe-8cc2-4991-82e7-08ce40aa0268,95,805,417.01
019e88fa-e31c-44de-9b19-cd102e81790f,8,103,-2167.37
10aae59d-f86c-490c-abdd-f2b09b443528,27,972,-7444.57
5516e895-8cc8-4c3a-802d-f1821a50d554,93,616,8481.02
658eeb61-c66b-4d22-821a-8ad66f0b2d42,57,793,2217.52
6b886e55-9d77-4c92-b786-3631494a8475,114,1357,7753.14
423e84da-b828-4b2a-9715-7bfc0ac332d7,21,272,-2462.17
cefd949a-c002-4ac9-a59f-00376ec35a92,101,352,8265.58
5b34dd08-ca1c-4114-a5dd-c1935912a3b9,46,181,-3158.69
1f4d86dc-b154-41f2-93bf-c1c45271886c,79,1055,-566.65
8c415cb9-1112-4229-881f-58bd45e1aadf,113,787,-5558.53
47cace47-397f-41ae-9d77-82cfb347c5af,52,348,1343.09
aeb67f0a-874a-4ebb-a5db-3f3e3acb0673,50,304,8765.56
